LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,MatchType
4389377202,04/27/2020,681,PPP,"RETINA CONSULTANTS OF AUSTIN, P.A.",3705 Medical Parkway Suite 410,Austin,TX,78705,07/10/2021,Paid in Full,24,100,200900.0,200900.0,0.0,,71476,"Guaranty Bank & Trust, National Association",100 W Arkansas,MOUNT PLEASANT,TX,75455-4420,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78705-0001,TX-25,22.0,621320.0,Unanswered,Unknown/NotStated,,200900.0,,,,,,Professional Association,71476,"Guaranty Bank & Trust, National Association",MOUNT PLEASANT,TX,Unanswered,Unanswered,,203210.35,06/28/2021,Retina
3724538300,01/22/2021,610,PPS,PEDIATRIC OPHTHALMOLOGY P A,7150 Greenville Ave Ste 305,Dallas,TX,75231-5185,02/10/2022,Paid in Full,60,100,198565.5,198565.5,0.0,,368915,Veritex Community Bank,8214 Westchester Dr Ste 800,Dallas,TX,75225,U,Y,Y,Existing or more than 2 years old,Dallas,DALLAS,TX,75231-5185,TX-32,23.0,621111.0,Unanswered,Not Hispanic or Latino,1.0,198560.5,,,,,,Subchapter S Corporation,368915,Veritex Community Bank,Dallas,TX,Male Owned,Non-Veteran,,200404.27,01/13/2022,Ophthalm
2044668306,01/20/2021,610,PPS,OPHTHALMOLOGY CONSULTANTS OF NORTH TEXAS,3200 N MacArthur Blvd Ste 200,Irving,TX,75062-4404,02/18/2022,Paid in Full,60,100,186980.0,186980.0,0.0,,105536,Susser Bank,"100 Crescent Ct, Ste. 575",DALLAS,TX,75201,U,Y,Y,Existing or more than 2 years old,Irving,DALLAS,TX,75062-4404,TX-06,18.0,621111.0,Unanswered,Unknown/NotStated,1.0,186978.0,,,,,,Professional Association,105536,Susser Bank,DALLAS,TX,Unanswered,Unanswered,,188731.98,01/06/2022,Ophthalm
7482807100,04/14/2020,610,PPP,"OPHTHALMOLOGY CONSULTANTS, P.A.",3200 N Macarthur Blvd Ste 200,IRVING,TX,75062,09/25/2021,Paid in Full,59,100,186980.0,186980.0,0.0,,105536,Susser Bank,"100 Crescent Ct, Ste. 575",DALLAS,TX,75201,U,Y,Y,Unanswered,IRVING,DALLAS,TX,75062-0001,TX-06,18.0,621320.0,White,Unknown/NotStated,,186980.0,,,,,,Professional Association,105536,Susser Bank,DALLAS,TX,Male Owned,Non-Veteran,,189387.69,08/09/2021,Ophthalm
4304777206,04/27/2020,610,PPP,PEDIATRIC OPHTHALMOLOGY P A,7150 GREENVILLE AVE STE 305,DALLAS,TX,75231,02/06/2021,Paid in Full,24,100,175100.0,175100.0,0.0,,368915,Veritex Community Bank,8214 Westchester Dr Ste 800,Dallas,TX,75225,U,Y,Y,Existing or more than 2 years old,DALLAS,DALLAS,TX,75231-0200,TX-32,19.0,621111.0,Unanswered,Not Hispanic or Latino,,175100.0,,,,,,Subchapter S Corporation,368915,Veritex Community Bank,Dallas,TX,Female Owned,Non-Veteran,,176328.1,01/13/2021,Ophthalm
3272067107,04/11/2020,671,PPP,"OPHTHALMIC PLASTIC SURGEONS OF TEXAS, PA","7500 San Felipe Street , Suite 200",Houston,TX,77063-1700,02/10/2021,Paid in Full,24,100,173935.0,173935.0,0.0,,451098,Stellar Bank,8727 W Sam Houston Pkwy North,HOUSTON,TX,77040-5167,U,N,N,Existing or more than 2 years old,Houston,HARRIS,TX,77063-1700,TX-38,12.0,621111.0,Unanswered,Unknown/NotStated,,173935.0,,,,,,Corporation,71523,Stellar Bank,Beaumont,TX,Unanswered,Unanswered,,175293.12,01/28/2021,Ophthalm
1627057704,05/01/2020,681,PPP,"TEXAS RETINA INSTITUTE, P A",4010 SANDY BROOK DR STE 105,ROUND ROCK,TX,78665,10/20/2021,Paid in Full,24,100,160897.0,160897.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Unanswered,ROUND ROCK,WILLIAMSON,TX,78665-0001,TX-31,13.0,621111.0,Unanswered,Not Hispanic or Latino,,128718.0,,32179.0,,,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Non-Veteran,,163034.43,09/02/2021,Retina
9191577004,04/09/2020,639,PPP,"COASTAL BEND RETINA, P.A.",5722 ESPLANADE DR Suite 100,CORPUS CHRISTI,TX,78414-4165,09/29/2021,Paid in Full,24,100,152300.0,152300.0,0.0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,CORPUS CHRISTI,NUECES,TX,78414-4165,TX-27,13.0,621111.0,Unanswered,Unknown/NotStated,,152300.0,,,,,,Subchapter S Corporation,71783,Frost Bank,SAN ANTONIO,TX,Unanswered,Unanswered,,154327.88,08/17/2021,Retina
5129657103,04/13/2020,883,PPP,"RETINA ASSOCIATES OF UTAH, P.C.",5169 S Cottonwood St  #630,SALT LAKE CITY,UT,84107-5701,04/23/2021,Paid in Full,60,100,678100.0,678100.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,SALT LAKE CITY,SALT LAKE,UT,84107-5701,UT-04,62.0,621111.0,Unanswered,Unknown/NotStated,,678100.0,,,,,,Corporation,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,,683822.05,02/19/2021,Retina
8440597007,04/08/2020,883,PPP,ROCKY MOUNTAIN RETINA CONSULTANTS,4400 S  700 E Suite 200,SALT LAKE CITY,UT,84107-3053,01/21/2021,Paid in Full,24,100,316200.0,316200.0,0.0,,433171,Paragon Bank,"5400 Poplar Ave, Ste 150",Memphis,TN,38119,U,N,Y,Existing or more than 2 years old,SALT LAKE CITY,SALT LAKE,UT,84107-3053,UT-04,20.0,621111.0,Unanswered,Unknown/NotStated,,316200.0,,,,,,Corporation,433171,Paragon Bank,Memphis,TN,Unanswered,Unanswered,,318281.65,12/08/2020,Retina
3738387406,05/07/2020,883,PPP,"RETINA AND VITREOUS SURGEONS OF UTAH, LLC",STE 210 1055 N 300 W,PROVO,UT,84604,02/24/2021,Paid in Full,24,100,237233.27,237233.27,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Y,Unanswered,PROVO,UTAH,UT,84604-0001,UT-03,19.0,621111.0,Unanswered,Unknown/NotStated,,237233.27,,,,,,Limited  Liability Company(LLC),456756,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,238572.18,12/15/2020,Retina
6623317008,04/07/2020,883,PPP,CEDAR OPHTHALMIC ASSOCIATES PC,1811 W ROYAL HUNTE DR. STE. 1,CEDAR CITY,UT,84720-1864,01/20/2021,Paid in Full,24,100,190600.0,190600.0,0.0,,72214,State Bank of Southern Utah,377 N Main St,CEDAR CITY,UT,84721-2639,U,Y,N,Existing or more than 2 years old,CEDAR CITY,IRON,UT,84720-1864,UT-02,13.0,621111.0,Unanswered,Unknown/NotStated,,190600.0,,,,,,Limited  Liability Company(LLC),72214,State Bank of Southern Utah,CEDAR CITY,UT,Male Owned,Non-Veteran,,191855.95,02/16/2021,Ophthalm
4157847104,04/12/2020,883,PPP,"RETINA ASSOCIATES OF SOUTHERN UTAH, P.C.",230 N 1680 E Bldg F,SAINT GEORGE,UT,84790-2561,04/20/2021,Paid in Full,60,100,177500.0,177500.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,N,Existing or more than 2 years old,SAINT GEORGE,WASHINGTON,UT,84790-2561,UT-02,27.0,621111.0,White,Not Hispanic or Latino,,177500.0,,,,,,Limited  Liability Company(LLC),72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Male Owned,Non-Veteran,,179177.74,03/31/2021,Retina
2938117210,04/16/2020,353,PPP,NORTHERN VIRGINIA OPHTHALMOLOGY ASSOCIATES PC,6231 Leesburg Pike,FALLS CHURCH,VA,22044,05/26/2021,Paid in Full,24,100,984900.0,984900.0,0.0,,41221,Legacy Bank & Trust Company,1500 North Main,Mt. Grove,MO,65711,U,N,N,Existing or more than 2 years old,FALLS CHURCH,FAIRFAX,VA,22044-0001,VA-08,75.0,621491.0,Unanswered,Unknown/NotStated,,984900.0,,,,,,Subchapter S Corporation,41221,Legacy Bank & Trust Company,Mt. Grove,MO,Unanswered,Unanswered,,995296.17,05/06/2021,Ophthalm
8699497000,04/08/2020,304,PPP,"RETINA INSTITUTE OF VIRGINIA, PLLC",8720 Stony Point Parkway Suite 105,RICHMOND,VA,23235-0017,06/15/2021,Paid in Full,24,100,591200.0,591200.0,0.0,,123548,TowneBank,5716 High St West,PORTSMOUTH,VA,23703-4502,U,N,N,Existing or more than 2 years old,RICHMOND,CHESTERFIELD,VA,23235-0017,VA-04,57.0,621111.0,Unanswered,Unknown/NotStated,,591200.0,,,,,,Limited  Liability Company(LLC),123548,TowneBank,PORTSMOUTH,VA,Unanswered,Unanswered,,597621.09,05/12/2021,Retina
3948247310,04/29/2020,304,PPP,RETINA & VITREOUS CENTER PT DBA WAGNER MACULA & RETINA CENTE,6160 Kempsville Circle Suite 250-B,Norfolk,VA,23502,07/22/2021,Paid in Full,24,100,537547.9,537547.9,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,Norfolk,NORFOLK CITY,VA,23502-0001,VA-03,67.0,621111.0,Unanswered,Unknown/NotStated,,537547.9,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,543490.79,06/10/2021,Retina
7399867008,04/07/2020,304,PPP,VIRGINIA OPHTHALMOLOGY ASSOCIATES,"885 Kempsville Rd, Suite 101",NORFOLK,VA,23502-3800,09/25/2021,Paid in Full,24,100,607300.0,533026.73,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,Y,N,Existing or more than 2 years old,NORFOLK,NORFOLK CITY,VA,23502-3800,VA-03,47.0,621111.0,Unanswered,Unknown/NotStated,,533026.73,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,540192.98,08/18/2021,Ophthalm
1867258602,03/13/2021,304,PPS,VIRGINIA OPHTHALMOLOGY ASSOCIATES PC,885 Kempsville Rd Ste 101,Norfolk,VA,23502-3800,03/25/2021,Paid in Full,60,100,510053.86,510053.86,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,Y,Y,Existing or more than 2 years old,Norfolk,NORFOLK CITY,VA,23502-3800,VA-03,47.0,621111.0,Unanswered,Unknown/NotStated,1.0,510051.86,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,515905.31,05/05/2022,Ophthalm
4074187101,04/12/2020,304,PPP,"RETINA ASSOCIATES, PC",190 Campus Blvd Suite 320,WINCHESTER,VA,22601-2842,07/15/2021,Paid in Full,24,100,283800.0,283800.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,N,New Business or 2 years or less,WINCHESTER,WINCHESTER CITY,VA,22601-2842,VA-06,24.0,621111.0,Unanswered,Unknown/NotStated,,283800.0,,,,,,Corporation,51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,,287073.42,06/16/2021,Retina
7380877109,04/14/2020,304,PPP,OPHTHALMIC CONSULTANTS OF TIDEWATER PC,109 WIMBLEDON SQ Ste E,CHESAPEAKE,VA,23320-4945,04/20/2021,Paid in Full,24,100,375000.0,256892.37,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,CHESAPEAKE,CHESAPEAKE CITY,VA,23320-4945,VA-03,19.0,621111.0,Unanswered,Unknown/NotStated,,256892.37,,,,,,Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,259068.82,03/02/2021,Ophthalm
1222927206,04/15/2020,304,PPP,THE VIRGINIA RETINA CENTER,45 N Hill Dr,Warrenton,VA,20186,11/11/2021,Paid in Full,24,100,237446.0,237446.0,0.0,,122517,Atlantic Union Bank,"1051 E Cary St, Ste 103",RICHMOND,VA,23219-4029,R,N,Y,New Business or 2 years or less,Warrenton,FAUQUIER,VA,20186-2000,VA-10,15.0,621111.0,Unanswered,Unknown/NotStated,,237446.0,,,,,,Limited  Liability Company(LLC),122517,Atlantic Union Bank,RICHMOND,VA,Male Owned,Unanswered,,240954.92,10/20/2021,Retina
4632127209,04/27/2020,353,PPP,"TYSONS CORNER OPHTHALMIC ASSOCIATES, LTD.","8150 Leesburg Pike, Suite 909",Vienna,VA,22182,04/08/2021,Paid in Full,24,100,224130.7,224130.7,0.0,,448691,Old Dominion National Bank,4916 Plank Rd,NORTH GARDEN,VA,22959-1613,U,N,N,Existing or more than 2 years old,Vienna,FAIRFAX,VA,22182-1300,VA-11,20.0,621111.0,Unanswered,Unknown/NotStated,,224130.7,,,,,,Subchapter S Corporation,448691,Old Dominion National Bank,NORTH GARDEN,VA,Unanswered,Unanswered,,226157.09,03/31/2021,Ophthalm
4702778502,02/26/2021,353,PPS,TYSONS CORNER OPHTHALMIC ASSOCIATES,8150 Leesburg Pike Ste 909,Vienna,VA,22182-2714,09/15/2021,Paid in Full,60,100,216620.0,216620.0,0.0,,448691,Old Dominion National Bank,4916 Plank Rd,NORTH GARDEN,VA,22959-1613,U,N,N,Existing or more than 2 years old,Vienna,FAIRFAX,VA,22182-2714,VA-11,18.0,621111.0,Unanswered,Unknown/NotStated,1.0,216614.0,,,,,,Subchapter S Corporation,448691,Old Dominion National Bank,NORTH GARDEN,VA,Female Owned,Unanswered,,217528.02,08/04/2021,Ophthalm
2977877305,04/29/2020,304,PPP,VIRGINIA RETINA CONSULTANTS PLC,600 PETER JEFFERSON PKWY STE 350,CHARLOTTESVILLE,VA,22911-8836,06/12/2021,Paid in Full,24,100,215500.0,215500.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,R,N,N,New Business or 2 years or less,CHARLOTTESVILLE,ALBEMARLE,VA,22911-8836,VA-05,13.0,621111.0,Unanswered,Unknown/NotStated,,215500.0,,,,,,Limited  Liability Company(LLC),51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,,217631.38,05/03/2021,Retina
7086028510,03/05/2021,353,PPS,DRESSLER OPHTHALMOLOGY ASSOCIATES PLC,3930 Pender Dr Ste 10,Fairfax,VA,22030-0986,10/19/2021,Paid in Full,60,100,213055.2,213055.2,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,Fairfax,FAIRFAX,VA,22030-0986,VA-11,17.0,621111.0,Unanswered,Unknown/NotStated,,213054.2,,,,,,Limited  Liability Company(LLC),225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,214114.56,09/08/2021,Ophthalm
7124677207,04/28/2020,304,PPP,BLUE RIDGE OPHTHALMOLOGY PLLC,626 BERKMAR CIR,CHARLOTTESVILLE,VA,22901-1464,06/12/2021,Paid in Full,24,100,199000.0,199000.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,R,Y,Y,New Business or 2 years or less,CHARLOTTESVILLE,ALBEMARLE,VA,22901-1464,VA-05,18.0,621111.0,Unanswered,Unknown/NotStated,,199000.0,,,,,,Limited  Liability Company(LLC),51009,First-Citizens Bank & Trust Company,Raleigh,NC,Unanswered,Unanswered,,200995.45,05/10/2021,Ophthalm
3131677109,04/11/2020,304,PPP,MANDELL RETINA CENTER PC,397 Little Neck Road 3300 South Building STE 202,VIRGINIA BEACH,VA,23452,02/23/2021,Paid in Full,24,100,191700.0,191700.0,0.0,,123548,TowneBank,5716 High St West,PORTSMOUTH,VA,23703-4502,U,N,N,Existing or more than 2 years old,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23452-1000,VA-02,21.0,621330.0,Unanswered,Unknown/NotStated,,191700.0,,,,,,Subchapter S Corporation,123548,TowneBank,PORTSMOUTH,VA,Unanswered,Unanswered,,192962.03,12/17/2020,Retina
2696857107,04/11/2020,353,PPP,DRESSLER OPHTHALMOLOGY ASSOCIATES PLC,3930 PENDER DR STE 10,FAIRFAX,VA,22030-0985,03/19/2021,Paid in Full,24,100,189800.0,189800.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,FAIRFAX,FAIRFAX,VA,22030-0985,VA-11,18.0,541990.0,Unanswered,Unknown/NotStated,,189800.0,,,,,,Limited  Liability Company(LLC),225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,190997.37,02/12/2021,Ophthalm
9048108301,01/30/2021,353,PPS,VIRGINIA RETINA SPECIALISTS PLLC,8901 Hargove Ct,Fairfax,VA,22031,02/19/2022,Paid in Full,60,100,189600.0,189600.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,N,Existing or more than 2 years old,Fairfax,FAIRFAX,VA,22031,VA-11,20.0,621111.0,Unanswered,Unknown/NotStated,,189599.0,,,,,,Limited  Liability Company(LLC),51009,First-Citizens Bank & Trust Company,Raleigh,NC,Male Owned,Non-Veteran,,191459.64,01/28/2022,Retina
3480467310,04/29/2020,353,PPP,VIRGINIA RETINA SPECIALISTS PLLC,8901 Hargove Ct,Fairfax,VA,22031,07/15/2021,Paid in Full,24,100,189400.0,189400.0,0.0,,51009,First-Citizens Bank & Trust Company,100 E. Tryon Rd DAC - 90,Raleigh,NC,27603-3581,U,N,N,New Business or 2 years or less,Fairfax,FAIRFAX,VA,22031-0001,VA-11,20.0,621111.0,Unanswered,Unknown/NotStated,,189400.0,,,,,,Limited  Liability Company(LLC),51009,First-Citizens Bank & Trust Company,Raleigh,NC,Male Owned,Non-Veteran,,191563.83,06/28/2021,Retina
1207837401,05/04/2020,304,PPP,WILLIAMSBURG RETINA CENTER PLLC,113 BULIFANTS BLVD Ste A,WILLIAMSBURG,VA,23188-5719,07/22/2021,Paid in Full,24,100,170700.0,170700.0,0.0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Unanswered,WILLIAMSBURG,JAMES CITY,VA,23188-5719,VA-01,7.0,621399.0,Unanswered,Unknown/NotStated,,170700.0,,,,,,Subchapter S Corporation,225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,172587.18,06/15/2021,Retina
8898227003,04/09/2020,150,PPP,"OPHTHALMIC CONSULTANTS OF VERMONT, P.C.",55 Timber Lane,SOUTH BURLINGTON,VT,05403-5201,02/24/2021,Paid in Full,24,100,247000.0,247000.0,0.0,,47029,"Community Bank, National Association",45-49 Court St,CANTON,NY,13617-1118,U,Y,Y,Existing or more than 2 years old,SOUTH BURLINGTON,CHITTENDEN,VT,05403-5201,VT-,24.0,621320.0,White,Not Hispanic or Latino,,247000.0,,,,,,Subchapter S Corporation,47029,"Community Bank, National Association",CANTON,NY,Male Owned,Unanswered,,248772.99,01/06/2021,Ophthalm
6811157005,04/07/2020,150,PPP,RETINA CENTER OF VERMONT INC,99 SWIFT ST SUITE 200,SOUTH BURLINGTON,VT,05403-7300,01/12/2021,Paid in Full,24,100,213400.0,213400.0,0.0,,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,N,Existing or more than 2 years old,SOUTH BURLINGTON,CHITTENDEN,VT,05403-7300,VT-,14.0,621111.0,Unanswered,Unknown/NotStated,,213400.0,,,,,,Subchapter S Corporation,15793,Manufacturers and Traders Trust Company,Bridgeport,CT,Unanswered,Unanswered,,214723.79,02/16/2021,Retina
5662087107,04/13/2020,1013,PPP,SOUND RETINA PS,"2245 S 19th St,Ste 200",Tacoma,WA,98405,03/18/2021,Paid in Full,24,100,414200.0,602000.0,0.0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,Y,Existing or more than 2 years old,Tacoma,PIERCE,WA,98405-1000,WA-06,50.0,621399.0,Unanswered,Unknown/NotStated,,602000.0,,,,,,Sole Proprietorship,499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,606700.55,02/23/2021,Retina
4000717200,04/27/2020,1013,PPP,RETINA CENTER NW PLLC,9800 LEVIN RD,SILVERDALE,WA,98383-7849,05/04/2021,Paid in Full,24,100,382638.75,382638.75,0.0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Unanswered,SILVERDALE,KITSAP,WA,98383-7849,WA-06,26.0,621111.0,Unanswered,Unknown/NotStated,,382638.75,,,,,,Limited  Liability Company(LLC),118560,Umpqua Bank,Tacoma,WA,Male Owned,Unanswered,,386098.22,03/31/2021,Retina
1976347107,04/10/2020,1013,PPP,"RETINA CONSULTANTS OF SEATTLE, PC","1530 N 115th St., Suite 105",SEATTLE,WA,98133-8401,03/24/2021,Paid in Full,24,100,339749.83,339749.83,0.0,,78418,Washington Federal Bank d/b/a WaFd Bank,425 Pike St,SEATTLE,WA,98101-3902,U,N,Y,Existing or more than 2 years old,SEATTLE,KING,WA,98133-8401,WA-07,21.0,621111.0,Unanswered,Unknown/NotStated,84937.46,254812.37,,,,,,Corporation,78418,Washington Federal Bank d/b/a WaFd Bank,SEATTLE,WA,Unanswered,Unanswered,,342590.52,02/17/2021,Retina
9348447304,05/02/2020,1013,PPP,BELLINGHAM RETINA SPECIALISTS PLLC,SUITE 101 200 WESTERLY RD,BELLINGHAM,WA,98226-6489,05/19/2021,Paid in Full,24,100,275810.0,275810.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,BELLINGHAM,WHATCOM,WA,98226-6489,WA-02,21.0,621320.0,Unanswered,Unknown/NotStated,,275810.0,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,278273.4,03/31/2021,Retina
5969517001,04/06/2020,1094,PPP,NORTHWEST PEDIATRIC OPHTHALMOLOGY PS,842 SOUTH COWLEY ST,SPOKANE,WA,99202-1234,04/21/2021,Paid in Full,24,100,192700.0,192700.0,0.0,,74899,Washington Trust Bank,717 W Sprague Ave,SPOKANE,WA,99201-3915,U,Y,Y,Unanswered,SPOKANE,SPOKANE,WA,99202-1234,WA-05,15.0,621111.0,Unanswered,Unknown/NotStated,,192700.0,,,,,,Subchapter S Corporation,74899,Washington Trust Bank,SPOKANE,WA,Unanswered,Unanswered,,194484.45,03/22/2021,Ophthalm
1142917704,05/01/2020,1013,PPP,"OLYMPIC OPHTHALMICS, INC.",400 nw gilman blvd 1370,ISSAQUAH,WA,98027,06/30/2020,Charged Off,1,100,175000.0,175000.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,ISSAQUAH,KING,WA,98027-0001,WA-08,6.0,541720.0,Unanswered,Unknown/NotStated,,175000.0,,,,,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,,,Ophthalm
4569887101,04/13/2020,1013,PPP,OPHTHALMIC CONSULTANTS NORTHWEST,1221 Madison Street,SEATTLE,WA,98104-1332,12/19/2020,Paid in Full,24,100,166900.0,166900.0,0.0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,Y,Unanswered,SEATTLE,KING,WA,98104-1332,WA-07,11.0,621111.0,Unanswered,Unknown/NotStated,,166900.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,167800.8,11/05/2020,Ophthalm
4540338506,02/26/2021,1094,PPS,NORTHWEST PEDIATRIC OPHTHALMOLOGY PS,842 S Cowley St Ste 2,Spokane,WA,99202-1234,12/18/2021,Paid in Full,60,100,165100.0,165100.0,0.0,,74899,Washington Trust Bank,717 W Sprague Ave,SPOKANE,WA,99201-3915,U,Y,Y,Existing or more than 2 years old,Spokane,SPOKANE,WA,99202-1234,WA-05,14.0,621111.0,Unanswered,Unknown/NotStated,,165100.0,,,,,,Subchapter S Corporation,74899,Washington Trust Bank,SPOKANE,WA,Unanswered,Unanswered,,166267.01,11/17/2021,Ophthalm
2087437300,04/29/2020,1013,PPP,SPECTRUM OPHTHALMICS,19495 144TH AVE NE,WOODINVILLE,WA,98072,07/13/2021,Paid in Full,24,100,154519.0,154519.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,WOODINVILLE,KING,WA,98072-0001,WA-01,9.0,423460.0,Unanswered,Unknown/NotStated,,154519.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,156321.72,06/30/2021,Ophthalm
2683417203,04/16/2020,1013,PPP,RETINA INSTITUTE PLLC DBA RETINA INSTITUTE OF WASHINGTON,4300 TALBOT RD S STE 300,RENTON,WA,98055,06/24/2021,Paid in Full,24,100,150000.0,150000.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,RENTON,KING,WA,98055-0001,WA-09,21.0,621111.0,Unanswered,Not Hispanic or Latino,0.0,100000.0,0.0,42500.0,0.0,7500.0,0.0,Limited  Liability Company(LLC),194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Non-Veteran,,151592.5,05/13/2021,Retina
1222187100,04/10/2020,563,PPP,"RETINA & VITREOUS CONSULTANTS OF WISCONSIN, LTD.",2600 N Mayfair Road Suite 109,MILWAUKEE,WI,53226-1301,02/18/2021,Paid in Full,24,100,1024700.0,1024700.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,MILWAUKEE,MILWAUKEE,WI,53226-1301,WI-04,85.0,621111.0,Unanswered,Unknown/NotStated,,1024700.0,,,,,,Subchapter S Corporation,21442,BMO Bank National Association,Chicago,IL,Unanswered,Unanswered,,1031971.16,01/07/2021,Retina
